,country,year,value
884,South Africa,1974,276000.0
885,South Korea,1974,113000.0
886,Spain,1974,225000.0
887,Sri Lanka,1974,17600.0
888,St. Kitts and Nevis,1974,71.4
889,St. Lucia,1974,162.0
890,St. Vincent and the Grenadines,1974,78.3
891,Sudan,1974,56200.0
892,Suriname,1974,8390.0
893,Sweden,1974,103000.0
894,Switzerland,1974,51900.0
895,Syria,1974,13200.0
896,Tajikistan,1974,9150.0
897,Tanzania,1974,61300.0
898,Thailand,1974,111000.0
899,Timor-Leste,1974,647.0
900,Togo,1974,7990.0
901,Tonga,1974,64.2
902,Trinidad and Tobago,1974,0.0
903,Tunisia,1974,10400.0
904,Turkey,1974,118000.0
905,Turkmenistan,1974,36500.0
906,Tuvalu,1974,2.27
907,Uganda,1974,17400.0
908,Ukraine,1974,622000.0
909,United Arab Emirates,1974,57400.0
910,United Kingdom,1974,824000.0
911,United States,1974,5760000.0
912,Uruguay,1974,27700.0
913,Uzbekistan,1974,99200.0
914,Vanuatu,1974,296.0
915,Venezuela,1974,136000.0
916,Vietnam,1974,79900.0
917,Yemen,1974,5870.0
918,Zambia,1974,133000.0
919,Zimbabwe,1974,22600.0
920,Afghanistan,1975,14600.0
921,Albania,1975,7870.0
922,Algeria,1975,56000.0
923,Angola,1975,44400.0
924,Antigua and Barbuda,1975,0.0
925,Argentina,1975,233000.0
926,Armenia,1975,11600.0
927,Australia,1975,378000.0
928,Austria,1975,72700.0
929,Azerbaijan,1975,41500.0
930,Bahamas,1975,0.0
931,Bahrain,1975,7970.0
932,Bangladesh,1975,115000.0
933,Barbados,1975,840.0
934,Belarus,1975,168000.0
935,Belgium,1975,153000.0
936,Belize,1975,424.0
937,Benin,1975,31600.0
938,Bhutan,1975,931.0
939,Bolivia,1975,153000.0
940,Bosnia and Herzegovina,1975,21800.0
941,Botswana,1975,9260.0
942,Brazil,1975,1210000.0
943,Brunei,1975,10600.0
944,Bulgaria,1975,101000.0
945,Burkina Faso,1975,6870.0
946,Burundi,1975,2440.0
947,Cambodia,1975,11400.0
948,Cameroon,1975,58800.0
949,Canada,1975,530000.0
950,Cape Verde,1975,224.0
951,Central African Republic,1975,87100.0
952,Chad,1975,11700.0
953,Chile,1975,41600.0
954,China,1975,2260000.0
955,Colombia,1975,134000.0
956,Comoros,1975,224.0
957,"Congo, Dem. Rep.",1975,1050000.0
958,"Congo, Rep.",1975,49700.0
959,Costa Rica,1975,6490.0
960,Cote d'Ivoire,1975,104000.0
961,Croatia,1975,30700.0
962,Cuba,1975,49900.0
963,Cyprus,1975,2640.0
964,Czech Republic,1975,203000.0
965,Denmark,1975,73300.0
966,Djibouti,1975,1250.0
967,Dominica,1975,68.1
968,Dominican Republic,1975,12400.0
969,Ecuador,1975,16900.0
970,Egypt,1975,64800.0
971,El Salvador,1975,5840.0
972,Equatorial Guinea,1975,135.0
973,Eritrea,1975,2810.0
974,Estonia,1975,70800.0
975,Eswatini,1975,1850.0
976,Ethiopia,1975,50900.0
977,Fiji,1975,1330.0
978,Finland,1975,64000.0
979,France,1975,635000.0
980,Gabon,1975,9640.0
981,Gambia,1975,837.0
982,Georgia,1975,53000.0
983,Germany,1975,1270000.0
984,Ghana,1975,20600.0
985,Greece,1975,56200.0
986,Grenada,1975,73.9
987,Guatemala,1975,10900.0
988,Guinea,1975,44300.0
989,Guinea-Bissau,1975,1090.0
990,Guyana,1975,13800.0
991,Haiti,1975,4780.0
992,Honduras,1975,8970.0
993,Hungary,1975,104000.0
994,Iceland,1975,8320.0
995,India,1975,827000.0
996,Indonesia,1975,329000.0
997,Iran,1975,202000.0
998,Iraq,1975,67800.0
999,Ireland,1975,51800.0
1000,Israel,1975,21200.0
1001,Italy,1975,426000.0
1002,Jamaica,1975,9140.0
1003,Japan,1975,1070000.0
1004,Jordan,1975,3080.0
1005,Kazakhstan,1975,207000.0
1006,Kenya,1975,24700.0
1007,Kiribati,1975,0.0
1008,Kuwait,1975,46500.0
1009,Kyrgyz Republic,1975,17400.0
1010,Lao,1975,15200.0
1011,Latvia,1975,52300.0
1012,Lebanon,1975,7530.0
1013,Lesotho,1975,1720.0
1014,Liberia,1975,1980.0
1015,Libya,1975,37600.0
1016,Lithuania,1975,112000.0
1017,Luxembourg,1975,14600.0
1018,Madagascar,1975,36700.0
1019,Malawi,1975,5380.0
1020,Malaysia,1975,91200.0
1021,Maldives,1975,26.1
1022,Mali,1975,21600.0
1023,Malta,1975,833.0
1024,Marshall Islands,1975,2.79
1025,Mauritania,1975,3960.0
1026,Mauritius,1975,769.0
1027,Mexico,1975,280000.0
1028,"Micronesia, Fed. Sts.",1975,26.4
1029,Moldova,1975,33800.0
1030,Mongolia,1975,19800.0
1031,Morocco,1975,23500.0
1032,Mozambique,1975,31200.0
1033,Myanmar,1975,421000.0
1034,Namibia,1975,5480.0
1035,Nepal,1975,21700.0
1036,Netherlands,1975,202000.0
1037,New Zealand,1975,54700.0
1038,Nicaragua,1975,9440.0
1039,Niger,1975,6310.0
1040,Nigeria,1975,116000.0
1041,North Korea,1975,108000.0
1042,North Macedonia,1975,11300.0
1043,Norway,1975,59000.0
1044,Oman,1975,41300.0
1045,Pakistan,1975,101000.0
1046,Panama,1975,6990.0
1047,Papua New Guinea,1975,7370.0
1048,Paraguay,1975,47300.0
1049,Peru,1975,54900.0
1050,Philippines,1975,85600.0
1051,Poland,1975,566000.0
1052,Portugal,1975,33200.0
1053,Qatar,1975,18300.0
1054,Romania,1975,218000.0
1055,Russia,1975,2690000.0
1056,Rwanda,1975,2180.0
1057,Samoa,1975,132.0
1058,Sao Tome and Principe,1975,45.3
1059,Saudi Arabia,1975,140000.0
1060,Senegal,1975,8270.0
1061,Seychelles,1975,163.0
1062,Sierra Leone,1975,6990.0
1063,Singapore,1975,0.0
1064,Slovak Republic,1975,57600.0
1065,Slovenia,1975,14300.0
1066,Solomon Islands,1975,4390.0
1067,Somalia,1975,14200.0
1068,South Africa,1975,294000.0
1069,South Korea,1975,121000.0
1070,Spain,1975,231000.0
1071,Sri Lanka,1975,15200.0
1072,St. Kitts and Nevis,1975,87.7
1073,St. Lucia,1975,185.0
1074,St. Vincent and the Grenadines,1975,88.0
1075,Sudan,1975,60100.0
1076,Suriname,1975,9350.0
1077,Sweden,1975,104000.0
1078,Switzerland,1975,49300.0
1079,Syria,1975,15400.0
1080,Tajikistan,1975,8290.0
1081,Tanzania,1975,70900.0
1082,Thailand,1975,118000.0
1083,Timor-Leste,1975,604.0
1084,Togo,1975,8590.0
1085,Tonga,1975,72.0
1086,Trinidad and Tobago,1975,0.0
1087,Tunisia,1975,10600.0
1088,Turkey,1975,126000.0
1089,Turkmenistan,1975,24600.0
1090,Tuvalu,1975,2.27
1091,Uganda,1975,19100.0
1092,Ukraine,1975,648000.0
1093,United Arab Emirates,1975,57800.0
1094,United Kingdom,1975,809000.0
1095,United States,1975,5540000.0
1096,Uruguay,1975,29400.0
1097,Uzbekistan,1975,68100.0
1098,Vanuatu,1975,299.0
1099,Venezuela,1975,135000.0
1100,Vietnam,1975,80400.0
1101,Yemen,1975,5920.0
1102,Zambia,1975,158000.0
1103,Zimbabwe,1975,22700.0
1104,Afghanistan,1976,14700.0
1105,Albania,1976,8470.0
1106,Algeria,1976,68700.0
1107,Angola,1976,38400.0
1108,Antigua and Barbuda,1976,0.0
1109,Argentina,1976,247000.0
1110,Armenia,1976,11900.0
1111,Australia,1976,408000.0
1112,Austria,1976,78100.0
1113,Azerbaijan,1976,42800.0
1114,Bahamas,1976,0.0
1115,Bahrain,1976,8570.0
1116,Bangladesh,1976,113000.0
1117,Barbados,1976,803.0
1118,Belarus,1976,171000.0
1119,Belgium,1976,163000.0
1120,Belize,1976,391.0
1121,Benin,1976,32300.0
1122,Bhutan,1976,945.0
1123,Bolivia,1976,177000.0
1124,Bosnia and Herzegovina,1976,20400.0
1125,Botswana,1976,9120.0
1126,Brazil,1976,1380000.0
1127,Brunei,1976,11500.0
1128,Bulgaria,1976,102000.0
1129,Burkina Faso,1976,7110.0
1130,Burundi,1976,2460.0
1131,Cambodia,1976,10900.0
1132,Cameroon,1976,60500.0
1133,Canada,1976,581000.0
1134,Cape Verde,1976,232.0
1135,Central African Republic,1976,91100.0
1136,Chad,1976,12300.0
1137,Chile,1976,42300.0
1138,China,1976,2330000.0
1139,Colombia,1976,145000.0
1140,Comoros,1976,232.0
1141,"Congo, Dem. Rep.",1976,928000.0
1142,"Congo, Rep.",1976,44800.0
1143,Costa Rica,1976,6580.0
1144,Cote d'Ivoire,1976,107000.0
1145,Croatia,1976,30000.0
1146,Cuba,1976,51100.0
1147,Cyprus,1976,3110.0
1148,Czech Republic,1976,208000.0
1149,Denmark,1976,77800.0
1150,Djibouti,1976,1310.0
1151,Dominica,1976,67.4
1152,Dominican Republic,1976,12900.0
1153,Ecuador,1976,18600.0
1154,Egypt,1976,71000.0
1155,El Salvador,1976,6100.0
1156,Equatorial Guinea,1976,138.0
1157,Eritrea,1976,2810.0
1158,Estonia,1976,69800.0
1159,Eswatini,1976,1960.0
1160,Ethiopia,1976,51200.0
1161,Fiji,1976,1310.0
1162,Finland,1976,69900.0
1163,France,1976,679000.0
1164,Gabon,1976,10100.0
1165,Gambia,1976,864.0
1166,Georgia,1976,52300.0
1167,Germany,1976,1340000.0
1168,Ghana,1976,21100.0
1169,Greece,1976,61500.0
1170,Grenada,1976,69.8
1171,Guatemala,1976,10200.0
1172,Guinea,1976,45400.0
1173,Guinea-Bissau,1976,1180.0
1174,Guyana,1976,14700.0
1175,Haiti,1976,5040.0
1176,Honduras,1976,8700.0
1177,Hungary,1976,108000.0
1178,Iceland,1976,9290.0
1179,India,1976,853000.0
1180,Indonesia,1976,483000.0
1181,Iran,1976,226000.0
1182,Iraq,1976,79900.0
1183,Ireland,1976,52200.0
1184,Israel,1976,21000.0
1185,Italy,1976,455000.0
1186,Jamaica,1976,7830.0
1187,Japan,1976,1100000.0
1188,Jordan,1976,3550.0
1189,Kazakhstan,1976,230000.0
1190,Kenya,1976,25300.0
1191,Kiribati,1976,0.0
1192,Kuwait,1976,45100.0
1193,Kyrgyz Republic,1976,17800.0
1194,Lao,1976,14100.0
1195,Latvia,1976,53700.0
1196,Lebanon,1976,7170.0
1197,Lesotho,1976,1690.0
1198,Liberia,1976,2070.0
1199,Libya,1976,43300.0
1200,Lithuania,1976,116000.0
1201,Luxembourg,1976,15500.0
1202,Madagascar,1976,34600.0
1203,Malawi,1976,5280.0
1204,Malaysia,1976,91600.0
1205,Maldives,1976,26.4
1206,Mali,1976,22200.0
1207,Malta,1976,930.0
1208,Marshall Islands,1976,2.85
1209,Mauritania,1976,4170.0
1210,Mauritius,1976,776.0
1211,Mexico,1976,292000.0
1212,"Micronesia, Fed. Sts.",1976,19.7
1213,Moldova,1976,35000.0
1214,Mongolia,1976,21300.0
1215,Morocco,1976,24600.0
1216,Mozambique,1976,27900.0
1217,Myanmar,1976,407000.0
1218,Namibia,1976,5290.0
1219,Nepal,1976,21800.0
1220,Netherlands,1976,214000.0
1221,New Zealand,1976,57200.0
1222,Nicaragua,1976,9850.0
1223,Niger,1976,6770.0
1224,Nigeria,1976,130000.0
1225,North Korea,1976,114000.0
1226,North Macedonia,1976,11700.0
1227,Norway,1976,62900.0
1228,Oman,1976,46100.0
1229,Pakistan,1976,102000.0
1230,Panama,1976,7030.0
1231,Papua New Guinea,1976,11600.0
1232,Paraguay,1976,54900.0
1233,Peru,1976,58600.0
1234,Philippines,1976,84900.0
1235,Poland,1976,586000.0
1236,Portugal,1976,34600.0
1237,Qatar,1976,17000.0
1238,Romania,1976,236000.0
1239,Russia,1976,2800000.0
1240,Rwanda,1976,2190.0
1241,Samoa,1976,133.0
1242,Sao Tome and Principe,1976,47.4
1243,Saudi Arabia,1976,174000.0
1244,Senegal,1976,8530.0
1245,Seychelles,1976,167.0
1246,Sierra Leone,1976,7200.0
1247,Singapore,1976,0.0
1248,Slovak Republic,1976,58400.0
1249,Slovenia,1976,14300.0
1250,Solomon Islands,1976,4440.0
1251,Somalia,1976,14200.0
1252,South Africa,1976,308000.0
1253,South Korea,1976,130000.0
1254,Spain,1976,250000.0
1255,Sri Lanka,1976,15700.0
1256,St. Kitts and Nevis,1976,80.7
1257,St. Lucia,1976,166.0
1258,St. Vincent and the Grenadines,1976,81.3
1259,Sudan,1976,61900.0
1260,Suriname,1976,10300.0
1261,Sweden,1976,111000.0
1262,Switzerland,1976,50900.0
1263,Syria,1976,17900.0
1264,Tajikistan,1976,8540.0
1265,Tanzania,1976,64800.0
1266,Thailand,1976,121000.0
1267,Timor-Leste,1976,546.0
1268,Togo,1976,8770.0
1269,Tonga,1976,76.0
1270,Trinidad and Tobago,1976,0.0
1271,Tunisia,1976,11000.0
1272,Turkey,1976,137000.0
1273,Turkmenistan,1976,29500.0
1274,Tuvalu,1976,2.34
1275,Uganda,1976,20400.0
1276,Ukraine,1976,667000.0
1277,United Arab Emirates,1976,70400.0
1278,United Kingdom,1976,825000.0
1279,United States,1976,5870000.0
1280,Uruguay,1976,28200.0
1281,Uzbekistan,1976,73700.0
1282,Vanuatu,1976,307.0
1283,Venezuela,1976,146000.0
1284,Vietnam,1976,79200.0
1285,Yemen,1976,6190.0
1286,Zambia,1976,140000.0
1287,Zimbabwe,1976,23300.0
1288,Afghanistan,1977,15200.0
1289,Albania,1977,8950.0
1290,Algeria,1977,74900.0
1291,Angola,1977,43600.0
1292,Antigua and Barbuda,1977,0.0
1293,Argentina,1977,247000.0
1294,Armenia,1977,12400.0
1295,Australia,1977,415000.0
1296,Austria,1977,75700.0
1297,Azerbaijan,1977,44500.0
1298,Bahamas,1977,0.0
1299,Bahrain,1977,9310.0
1300,Bangladesh,1977,115000.0
1301,Barbados,1977,847.0
1302,Belarus,1977,176000.0
1303,Belgium,1977,162000.0
1304,Belize,1977,431.0
1305,Benin,1977,37600.0
1306,Bhutan,1977,964.0
1307,Bolivia,1977,138000.0
1308,Bosnia and Herzegovina,1977,22000.0
1309,Botswana,1977,10600.0
1310,Brazil,1977,1170000.0
1311,Brunei,1977,14900.0
1312,Bulgaria,1977,106000.0
1313,Burkina Faso,1977,7590.0
1314,Burundi,1977,2480.0
1315,Cambodia,1977,12000.0
1316,Cameroon,1977,70700.0
1317,Canada,1977,575000.0
1318,Cape Verde,1977,250.0
1319,Central African Republic,1977,113000.0
1320,Chad,1977,14500.0
1321,Chile,1977,40600.0
1322,China,1977,2520000.0
1323,Colombia,1977,135000.0
1324,Comoros,1977,239.0
1325,"Congo, Dem. Rep.",1977,1070000.0
1326,"Congo, Rep.",1977,49600.0
1327,Costa Rica,1977,7320.0
1328,Cote d'Ivoire,1977,124000.0
1329,Croatia,1977,28800.0
1330,Cuba,1977,51100.0
1331,Cyprus,1977,3260.0
1332,Czech Republic,1977,220000.0
1333,Denmark,1977,81400.0
1334,Djibouti,1977,1310.0
1335,Dominica,1977,73.0
1336,Dominican Republic,1977,13500.0
1337,Ecuador,1977,19800.0
1338,Egypt,1977,72600.0
1339,El Salvador,1977,6500.0
1340,Equatorial Guinea,1977,145.0
1341,Eritrea,1977,2860.0
1342,Estonia,1977,71000.0
1343,Eswatini,1977,2050.0
1344,Ethiopia,1977,54500.0
1345,Fiji,1977,1460.0
1346,Finland,1977,69700.0
1347,France,1977,667000.0
1348,Gabon,1977,10500.0
1349,Gambia,1977,932.0
1350,Georgia,1977,51600.0
1351,Germany,1977,1320000.0
1352,Ghana,1977,24000.0
1353,Greece,1977,63800.0
1354,Grenada,1977,75.7
1355,Guatemala,1977,11400.0
1356,Guinea,1977,52400.0
1357,Guinea-Bissau,1977,1230.0
1358,Guyana,1977,13100.0
1359,Haiti,1977,5170.0
1360,Honduras,1977,9580.0
1361,Hungary,1977,113000.0
1362,Iceland,1977,10300.0
1363,India,1977,872000.0
1364,Indonesia,1977,834000.0
1365,Iran,1977,233000.0
1366,Iraq,1977,75000.0
1367,Ireland,1977,54500.0
1368,Israel,1977,21900.0
1369,Italy,1977,447000.0
1370,Jamaica,1977,8430.0
1371,Japan,1977,1130000.0
1372,Jordan,1977,3700.0
1373,Kazakhstan,1977,222000.0
1374,Kenya,1977,26100.0
1375,Kiribati,1977,0.0
1376,Kuwait,1977,43000.0
1377,Kyrgyz Republic,1977,17600.0
1378,Lao,1977,21500.0
1379,Latvia,1977,55700.0
1380,Lebanon,1977,6520.0
1381,Lesotho,1977,1600.0
1382,Liberia,1977,2230.0
1383,Libya,1977,45300.0
1384,Lithuania,1977,120000.0
1385,Luxembourg,1977,14800.0
1386,Madagascar,1977,38200.0
1387,Malawi,1977,5750.0
1388,Malaysia,1977,121000.0
1389,Maldives,1977,28.3
1390,Mali,1977,24800.0
1391,Malta,1977,985.0
1392,Marshall Islands,1977,2.92
1393,Mauritania,1977,4350.0
1394,Mauritius,1977,826.0
1395,Mexico,1977,305000.0
1396,"Micronesia, Fed. Sts.",1977,24.4
1397,Moldova,1977,35700.0
1398,Mongolia,1977,24100.0
1399,Morocco,1977,25600.0
1400,Mozambique,1977,32000.0
1401,Myanmar,1977,631000.0
1402,Namibia,1977,6140.0
1403,Nepal,1977,22200.0
1404,Netherlands,1977,213000.0
1405,New Zealand,1977,58500.0
1406,Nicaragua,1977,10700.0
1407,Niger,1977,7270.0
1408,Nigeria,1977,124000.0
1409,North Korea,1977,122000.0
1410,North Macedonia,1977,11900.0
1411,Norway,1977,64400.0
1412,Oman,1977,46600.0
1413,Pakistan,1977,107000.0
1414,Panama,1977,6960.0
1415,Papua New Guinea,1977,21300.0
1416,Paraguay,1977,44300.0
1417,Peru,1977,53800.0
1418,Philippines,1977,89700.0
1419,Poland,1977,603000.0
1420,Portugal,1977,35200.0
1421,Qatar,1977,15700.0
1422,Romania,1977,246000.0
1423,Russia,1977,2850000.0
1424,Rwanda,1977,2280.0
1425,Samoa,1977,140.0
1426,Sao Tome and Principe,1977,50.3
1427,Saudi Arabia,1977,185000.0
1428,Senegal,1977,9050.0
1429,Seychelles,1977,177.0
1430,Sierra Leone,1977,8020.0
1431,Singapore,1977,0.0
1432,Slovak Republic,1977,60700.0
1433,Slovenia,1977,15400.0
1434,Solomon Islands,1977,4730.0
1435,Somalia,1977,15100.0
1436,South Africa,1977,310000.0
1437,South Korea,1977,145000.0
1438,Spain,1977,243000.0
1439,Sri Lanka,1977,17200.0
1440,St. Kitts and Nevis,1977,85.5
1441,St. Lucia,1977,185.0
1442,St. Vincent and the Grenadines,1977,88.8
1443,Sudan,1977,69000.0
1444,Suriname,1977,8860.0
1445,Sweden,1977,107000.0
1446,Switzerland,1977,52300.0
1447,Syria,1977,19500.0
1448,Tajikistan,1977,8640.0
1449,Tanzania,1977,73100.0
1450,Thailand,1977,133000.0
1451,Timor-Leste,1977,486.0
1452,Togo,1977,10200.0
1453,Tonga,1977,83.8
1454,Trinidad and Tobago,1977,0.0
1455,Tunisia,1977,11800.0
1456,Turkey,1977,147000.0
1457,Turkmenistan,1977,31200.0
1458,Tuvalu,1977,2.45
1459,Uganda,1977,22500.0
1460,Ukraine,1977,678000.0
1461,United Arab Emirates,1977,69600.0
1462,United Kingdom,1977,834000.0
1463,United States,1977,6050000.0
1464,Uruguay,1977,28000.0
1465,Uzbekistan,1977,76400.0
1466,Vanuatu,1977,307.0
1467,Venezuela,1977,140000.0
1468,Vietnam,1977,83300.0
1469,Yemen,1977,6260.0
1470,Zambia,1977,161000.0
1471,Zimbabwe,1977,23300.0
1472,Afghanistan,1978,15100.0
1473,Albania,1978,10000.0
1474,Algeria,1978,82000.0
1475,Angola,1978,46200.0
1476,Antigua and Barbuda,1978,0.0
1477,Argentina,1978,248000.0
1478,Armenia,1978,12900.0
1479,Australia,1978,378000.0
1480,Austria,1978,77900.0
1481,Azerbaijan,1978,46300.0
1482,Bahamas,1978,0.0
1483,Bahrain,1978,9740.0
1484,Bangladesh,1978,118000.0
1485,Barbados,1978,917.0
1486,Belarus,1978,179000.0
1487,Belgium,1978,167000.0
1488,Belize,1978,424.0
1489,Benin,1978,32400.0
1490,Bhutan,1978,994.0
1491,Bolivia,1978,167000.0
1492,Bosnia and Herzegovina,1978,22600.0
1493,Botswana,1978,10700.0
1494,Brazil,1978,1340000.0
1495,Brunei,1978,16800.0
1496,Bulgaria,1978,112000.0
1497,Burkina Faso,1978,7410.0
1498,Burundi,1978,2500.0
1499,Cambodia,1978,12500.0
1500,Cameroon,1978,61300.0
1501,Canada,1978,550000.0
1502,Cape Verde,1978,255.0
1503,Central African Republic,1978,89800.0
1504,Chad,1978,12900.0
1505,Chile,1978,41700.0
1506,China,1978,2730000.0
1507,Colombia,1978,146000.0
1508,Comoros,1978,244.0
1509,"Congo, Dem. Rep.",1978,1120000.0
1510,"Congo, Rep.",1978,51900.0
1511,Costa Rica,1978,7690.0
1512,Cote d'Ivoire,1978,108000.0
1513,Croatia,1978,28600.0
1514,Cuba,1978,52400.0
1515,Cyprus,1978,3400.0
1516,Czech Republic,1978,217000.0
1517,Denmark,1978,81500.0
1518,Djibouti,1978,1350.0
1519,Dominica,1978,70.3
1520,Dominican Republic,1978,13400.0
1521,Ecuador,1978,21000.0
1522,Egypt,1978,73800.0
1523,El Salvador,1978,6910.0
1524,Equatorial Guinea,1978,147.0
1525,Eritrea,1978,2870.0
1526,Estonia,1978,70300.0
1527,Eswatini,1978,2130.0
1528,Ethiopia,1978,52100.0
1529,Fiji,1978,1460.0
1530,Finland,1978,75200.0
1531,France,1978,688000.0
1532,Gabon,1978,11300.0
1533,Gambia,1978,903.0
1534,Georgia,1978,51200.0
1535,Germany,1978,1360000.0
1536,Ghana,1978,21000.0
1537,Greece,1978,66900.0
1538,Grenada,1978,74.2
1539,Guatemala,1978,12100.0
1540,Guinea,1978,45100.0
1541,Guinea-Bissau,1978,1080.0
1542,Guyana,1978,14600.0
1543,Haiti,1978,5390.0
1544,Honduras,1978,9750.0
1545,Hungary,1978,122000.0
1546,Iceland,1978,11300.0
1547,India,1978,875000.0
1548,Indonesia,1978,502000.0
1549,Iran,1978,225000.0
1550,Iraq,1978,81000.0
1551,Ireland,1978,54700.0
1552,Israel,1978,23200.0
1553,Italy,1978,458000.0
1554,Jamaica,1978,0.0
1555,Japan,1978,1130000.0
1556,Jordan,1978,4330.0
1557,Kazakhstan,1978,227000.0
1558,Kenya,1978,27800.0
1559,Kiribati,1978,0.0
1560,Kuwait,1978,47500.0
1561,Kyrgyz Republic,1978,18000.0
1562,Lao,1978,25800.0
1563,Latvia,1978,57300.0
1564,Lebanon,1978,7540.0
1565,Lesotho,1978,1620.0
1566,Liberia,1978,2260.0
1567,Libya,1978,46900.0
1568,Lithuania,1978,124000.0
1569,Luxembourg,1978,16100.0
1570,Madagascar,1978,40500.0
1571,Malawi,1978,6100.0
1572,Malaysia,1978,139000.0
1573,Maldives,1978,29.6
1574,Mali,1978,22600.0
1575,Malta,1978,1120.0
1576,Marshall Islands,1978,2.98
1577,Mauritania,1978,4450.0
1578,Mauritius,1978,798.0
1579,Mexico,1978,333000.0
1580,"Micronesia, Fed. Sts.",1978,25.4
1581,Moldova,1978,36900.0
1582,Mongolia,1978,26600.0
1583,Morocco,1978,27100.0
1584,Mozambique,1978,33400.0
1585,Myanmar,1978,766000.0
1586,Namibia,1978,6270.0
1587,Nepal,1978,22300.0
1588,Netherlands,1978,218000.0
1589,New Zealand,1978,57600.0
1590,Nicaragua,1978,10500.0
1591,Niger,1978,7690.0
1592,Nigeria,1978,126000.0
1593,North Korea,1978,132000.0
1594,North Macedonia,1978,10600.0
1595,Norway,1978,64200.0
1596,Oman,1978,40100.0
1597,Pakistan,1978,112000.0
1598,Panama,1978,6840.0
1599,Papua New Guinea,1978,11500.0
1600,Paraguay,1978,52400.0
1601,Peru,1978,56700.0
1602,Philippines,1978,92100.0
1603,Poland,1978,624000.0
1604,Portugal,1978,37300.0
1605,Qatar,1978,17300.0
1606,Romania,1978,263000.0
1607,Russia,1978,2910000.0
1608,Rwanda,1978,2370.0
1609,Samoa,1978,146.0
1610,Sao Tome and Principe,1978,50.7
1611,Saudi Arabia,1978,188000.0
1612,Senegal,1978,8840.0
1613,Seychelles,1978,176.0
1614,Sierra Leone,1978,7270.0
1615,Singapore,1978,0.0
1616,Slovak Republic,1978,67900.0
1617,Slovenia,1978,15800.0
1618,Solomon Islands,1978,5350.0
1619,Somalia,1978,16200.0
1620,South Africa,1978,287000.0
1621,South Korea,1978,156000.0
1622,Spain,1978,243000.0
1623,Sri Lanka,1978,18200.0
1624,St. Kitts and Nevis,1978,82.1
1625,St. Lucia,1978,167.0
1626,St. Vincent and the Grenadines,1978,84.9
1627,Sudan,1978,62300.0
1628,Suriname,1978,10300.0
1629,Sweden,1978,102000.0
1630,Switzerland,1978,53700.0
1631,Syria,1978,20100.0
1632,Tajikistan,1978,8800.0
1633,Tanzania,1978,76900.0
1634,Thailand,1978,141000.0
1635,Timor-Leste,1978,442.0
1636,Togo,1978,8930.0
1637,Tonga,1978,100.0
1638,Trinidad and Tobago,1978,0.0
1639,Tunisia,1978,12300.0
1640,Turkey,1978,147000.0
1641,Turkmenistan,1978,33000.0
1642,Tuvalu,1978,2.55
1643,Uganda,1978,22600.0
1644,Ukraine,1978,681000.0
1645,United Arab Emirates,1978,78600.0
1646,United Kingdom,1978,831000.0
1647,United States,1978,6050000.0
1648,Uruguay,1978,28300.0
1649,Uzbekistan,1978,79000.0
1650,Vanuatu,1978,302.0
1651,Venezuela,1978,153000.0
1652,Vietnam,1978,83200.0
1653,Yemen,1978,6620.0
1654,Zambia,1978,170000.0
1655,Zimbabwe,1978,22600.0
1656,Afghanistan,1979,14900.0
1657,Albania,1979,11200.0
1658,Algeria,1979,84400.0
1659,Angola,1979,56600.0
1660,Antigua and Barbuda,1979,0.0
1661,Argentina,1979,256000.0
1662,Armenia,1979,13500.0
1663,Australia,1979,412000.0
1664,Austria,1979,80600.0
1665,Azerbaijan,1979,48400.0
1666,Bahamas,1979,0.0
1667,Bahrain,1979,10300.0
1668,Bangladesh,1979,121000.0
1669,Barbados,1979,856.0
1670,Belarus,1979,185000.0
1671,Belgium,1979,176000.0
1672,Belize,1979,453.0
1673,Benin,1979,35200.0
1674,Bhutan,1979,1010.0
1675,Bolivia,1979,176000.0
1676,Bosnia and Herzegovina,1979,22400.0
1677,Botswana,1979,13200.0
1678,Brazil,1979,1420000.0
1679,Brunei,1979,15000.0
1680,Bulgaria,1979,116000.0
1681,Burkina Faso,1979,7890.0
1682,Burundi,1979,2570.0
1683,Cambodia,1979,10200.0
1684,Cameroon,1979,66600.0
1685,Canada,1979,657000.0
1686,Cape Verde,1979,291.0
1687,Central African Republic,1979,101000.0
1688,Chad,1979,14100.0
1689,Chile,1979,43600.0
1690,China,1979,2770000.0
1691,Colombia,1979,150000.0
